STA_GRUPPENID;SYSTEMTRASSENANFORDERUNGID;BSTID;LAUFNR
15;91;H973S;21
15;91;H974R;22
15;91;HSRD;23
15;91;H81SB;24
15;91;H82BS;25
15;91;HBNT;26
15;91;HNOS;27
15;91;H01NE;28
15;91;H02EN;29
15;91;H03NE;30
15;91;H103E;31
15;91;H04EN;32
15;91;H05NE;33
15;91;H06EN;34
15;91;H106E;35
15;91;H07NE;36
15;91;H08EN;37
15;91;HELZ;38
15;91;H3603;39
15;91;H3602;40
15;91;H3605;41
15;91;H3604;42
15;91;H3607;43
15;91;H3606;44
15;91;HBAN;45
15;91;H3613;46
15;91;H3612;47
15;91;H3715;48
15;91;H3714;49
15;91;H3717;50
15;91;H3716;51
15;91;HGOD;52
15;91;H3721;53
15;91;H3820;54
15;91;HALF;55
15;91;H3825;56
15;91;H0125;57
15;91;H3824;58
15;91;H3827;59
15;91;H0126;60
15;91;H3826;61
15;91;H3829;62
15;91;H3928;63
15;91;H3931;64
15;91;H3930;65
15;91;H3933;66
15;91;H3932;67
15;91;HFRE;68
15;91;H3941;69
15;91;H3940;70
15;91;H3943;71
15;91;H3942;72
15;91;H4045;73
15;91;H0145;74
15;91;H4044;75
15;91;H4047;76
15;91;H0146;77
15;91;H4046;78
15;91;H4049;79
15;91;H4048;80
15;91;H4051;81
15;91;H4050;82
15;91;HK;83
15;91;H4053;84
15;91;H4052;85
15;91;H4055;86
15;91;H4154;87
15;91;H4157;88
15;91;H0156;89
15;91;H4156;90
15;91;H4159;91
15;91;H4158;92
15;91;HEB;93
15;91;H4163;94
15;91;H121E;95
15;91;H122E;96
15;91;H124E;97
15;91;H123E;98
15;91;H126E;99
15;91;HEDN;100
15;91;HEDS;101
15;91;HN;102
15;91;HN  G;103
15;91;H31NN;104
15;91;H32NN;105
15;91;H33NN;106
15;91;H34NN;107
15;91;H35NN;108
15;91;H36NN;109
15;91;H37NN;110
15;91;HNTH;111
15;91;H551G;112
15;91;H552G;113
15;91;H553G;114
15;91;H554G;115
15;91;H555G;116
15;91;H556G;117
15;91;HG  N;118
15;91;HG  G;119
15;92;HG  G;1
15;92;HG  N;2
15;92;H556G;3
15;92;H555G;4
15;92;H554G;5
15;92;H553G;6
15;92;H552G;7
15;92;H551G;8
15;92;HNTH;9
15;92;H37NN;10
15;92;H36NN;11
15;92;H35NN;12
15;92;H34NN;13
15;92;H33NN;14
15;92;H32NN;15
15;92;H31NN;16
15;92;HN  G;17
15;92;HN;18
15;92;HEDS;19
15;92;HEDN;20
15;92;H126E;21
15;92;H123E;22
15;92;H124E;23
15;92;H122E;24
15;92;H121E;25
15;92;H4163;26
15;92;HEB;27
15;92;H4158;28
15;92;H4159;29
15;92;H4156;30
15;92;H0156;31
15;92;H4157;32
15;92;H4154;33
15;92;H4055;34
15;92;H4052;35
15;92;H4053;36
15;92;HK;37
15;92;H4050;38
15;92;H4051;39
15;92;H4048;40
15;92;H4049;41
15;92;H4046;42
15;92;H0146;43
15;92;H4047;44
15;92;H4044;45
15;92;H0145;46
15;92;H4045;47
15;92;H3942;48
15;92;H3943;49
15;92;H3940;50
15;92;H3941;51
15;92;HFRE;52
15;92;H3932;53
15;92;H3933;54
15;92;H3930;55
15;92;H3931;56
15;92;H3928;57
15;92;H3829;58
15;92;H3826;59
15;92;H0126;60
15;92;H3827;61
15;92;H3824;62
15;92;H0125;63
15;92;H3825;64
15;92;HALF;65
15;92;H3820;66
15;92;H3721;67
15;92;HGOD;68
15;92;H3716;69
15;92;H3717;70
15;92;H3714;71
15;92;H3715;72
15;92;H3612;73
15;92;H3613;74
15;92;HBAN;75
15;92;H3606;76
15;92;H3607;77
15;92;H3604;78
15;92;H3605;79
15;92;H3602;80
15;92;H3603;81
15;92;HELZ;82
15;92;H08EN;83
15;92;H07NE;84
15;92;H106E;85
15;92;H06EN;86
15;92;H05NE;87
15;92;H04EN;88
15;92;H103E;89
15;92;H03NE;90
15;92;H02EN;91
15;92;H01NE;92
15;92;HNOS;93
15;92;HBNT;94
15;92;H82BS;95
15;92;H81SB;96
15;92;HSRD;97
15;92;H974R;98
15;92;H973S;99
15;92;H972R;100
15;92;H971S;101
15;92;HRTN;102
15;92;H964R;103
15;92;H963R;104
15;92;HHML;105
15;92;HWU;106
15;92;HWHN;107
15;92;H884L;108
15;92;H875L;109
15;92;H894L;110
15;92;H885L;111
15;92;HLI R;112
15;92;HLI;113
15;92;HLIH;114
15;92;H992A;115
15;92;H993S;116
15;92;HAHM;117
15;92;H989S;118
15;92;HSR O;119
15;93;HLER;1
15;93;HLERW;2
15;93;H118A;3
15;93;H119A;4
15;93;HMI;5
15;93;H814W;6
15;93;H813M;7
15;93;H816W;8
15;93;H815M;9
15;93;H818W;10
15;93;H817M;11
15;93;HWAM;12
15;93;HWHN;13
15;93;H882L;14
15;93;H873W;15
15;93;H883W;16
15;93;HLI R;17
15;93;HLI;18
15;93;H643B;19
15;93;HHBO;20
15;93;HEMA;21
15;93;HEMP;22
15;93;HRBG;23
15;93;HWEZ;24
15;93;H11WH;25
15;93;HHOL;26
15;93;H12BH;27
15;93;HBEN;28
15;93;H13SE;29
15;93;H15SE;30
15;93;H14BE;31
15;93;H16BE;32
15;93;H17SE;33
15;93;HELV;34
15;93;H18SE;35
15;93;HSPR;36
15;93;H31BM;37
15;93;HMDD;38
15;93;H32BD;39
15;93;H650H;40
15;93;H647M;41
15;93;HHM;42
15;93;H653H;43
15;93;H652H;44
15;93;HEMT;45
15;93;H65EP;46
15;93;H66PE;47
15;93;HPRT;48
15;93;HQPR;49
15;93;HLUE;50
15;93;H73LS;51
15;93;H74SL;52
15;93;H174L;53
15;93;HSCI;54
15;93;H82SS;55
15;93;H81SS;56
15;93;HSTM;57
15;93;HBHE;58
15;93;YDHHB;59
15;93;HHIG;60
15;93;H91HA;61
15;93;H92LH;62
15;93;HLAN;63
15;93;HAAT;64
15;93;HA;65
15;94;HA;1
15;94;HAAT;2
15;94;HLAN;3
15;94;H92LH;4
15;94;H91HA;5
15;94;HHIG;6
15;94;YDHHB;7
15;94;HBHE;8
15;94;HSTM;9
15;94;H81SS;10
15;94;H82SS;11
15;94;HSCI;12
15;94;H174L;13
15;94;H74SL;14
15;94;H73LS;15
15;94;HLUE;16
15;94;HQPR;17
15;94;HPRT;18
15;94;H66PE;19
15;94;H65EP;20
15;94;HEMT;21
15;94;H652H;22
15;94;H653H;23
15;94;HHM;24
15;94;H647M;25
15;94;H650H;26
15;94;H32BD;27
15;94;HMDD;28
15;94;H31BM;29
15;94;HSPR;30
15;94;H18SE;31
15;94;HELV;32
15;94;H17SE;33
15;94;H16BE;34
15;94;H14BE;35
15;94;H15SE;36
15;94;H13SE;37
15;94;HBEN;38
15;94;H12BH;39
15;94;HHOL;40
15;94;H11WH;41
15;94;HWEZ;42
15;94;HRBG;43
15;94;HEMP;44
15;94;HEMA;45
15;94;HHBO;46
15;94;H643B;47
15;94;HLI;48
15;94;HLI R;49
15;94;H883W;50
15;94;H873W;51
15;94;H882L;52
15;94;HWHN;53
15;94;HWAM;54
15;94;H817M;55
15;94;H818W;56
15;94;H815M;57
15;94;H816W;58
15;94;H813M;59
15;94;H814W;60
15;94;HMI;61
15;94;H119A;62
15;94;H118A;63
15;94;HLERW;64
15;94;HLER;65
15;95;HC  G;1
15;95;H90CH;2
15;95;H89HC;3
15;95;H88CH;4
15;95;H87HC;5
15;95;HHSW;6
15;95;H84HG;7
15;95;H3883;8
15;95;H82HG;9
15;95;H3881;10
15;95;H3818;11
15;95;H3879;12
15;95;HGBW;13
15;95;H80GI;14
15;95;H179G;15
15;95;HIHG;16
15;95;H3393;17
15;95;H3392;18
15;95;HLGH;19
15;95;HLGM;20
15;95;HVIN;21
15;95;H3192;22
15;95;H3193;23
15;95;HH91L;24
15;95;HBUG;25
15;95;HH;26
15;95;HHBI;27
15;95;HWU;28
15;95;HHML;29
15;95;H983R;30
15;95;H993R;31
15;95;HRIT;32
15;95;HGIF;33
15;95;HESR;34
15;95;HSOR;35
15;95;H201S;36
15;95;H251D;37
15;95;H203S;38
15;95;H253D;39
15;95;HDI;40
15;95;HAL;41
15;95;HNE;42
15;95;HGE;43
15;95;HORX;44
15;95;HAH;45
15;95;H528E;46
15;95;H578E;47
15;95;HEDM;48
15;95;H109N;49
15;95;H159S;50
15;95;HSUH;51
15;95;H204S;52
15;95;H254N;53
15;95;HNTH;54
15;95;H207G;55
15;95;H626N;56
15;95;HG;57
15;95;HSIK;58
15;95;H633M;59
15;95;H683M;60
15;95;H711J;61
15;95;H712S;62
15;95;HJD;63
15;95;YHFJL;64
15;95;FLIP;65
15;95;FKAT;66
15;95;FLUT;67
15;95;FQIH;68
15;95;FIH;69
15;95;F189A;70
15;95;F188B;71
15;95;F199A;72
15;95;F198A;73
15;95;FKWNA;74
15;95;FKWNB;75
15;95;FKWK;76
15;95;FKW;77
15;96;FKW;1
15;96;FKWK;2
15;96;FKWNB;3
15;96;FKWNA;4
15;96;F198A;5
15;96;F199A;6
15;96;F188B;7
15;96;F189A;8
15;96;FIH;9
15;96;FQIH;10
15;96;FLUT;11
15;96;FKAT;12
15;96;FLIP;13
15;96;YHFJL;14
15;96;HJD;15
15;96;H712S;16
15;96;H711J;17
15;96;H683M;18
15;96;H633M;19
15;96;HSIK;20
15;96;HG;21
15;96;H626N;22
15;96;H207G;23
15;96;HNTH;24
15;96;H254N;25
15;96;H204S;26
15;96;HSUH;27
15;96;H159S;28
15;96;H109N;29
15;96;HEDM;30
15;96;H578E;31
15;96;H528E;32
15;96;HAH;33
15;96;HORX;34
15;96;HGE;35
15;96;HNE;36
15;96;HAL;37
15;96;HDI;38
15;96;H253D;39
15;96;H203S;40
15;96;H251D;41
15;96;H201S;42
15;96;HSOR;43
15;96;HESR;44
15;96;HGIF;45
15;96;HRIT;46
15;96;H993R;47
15;96;H983R;48
15;96;HHML;49
15;96;HWU;50
15;96;HHBI;51
15;96;HH;52
15;96;HBUG;53
15;96;HH91L;54
15;96;H3193;55
15;96;H3192;56
15;96;HVIN;57
15;96;HLGM;58
15;96;HLGH;59
15;96;H3392;60
15;96;H3393;61
15;96;HIHG;62
15;96;H179G;63
15;96;H80GI;64
15;96;HGBW;65
15;96;H3879;66
15;96;H3818;67
15;96;H3881;68
15;96;H82HG;69
15;96;H3883;70
15;96;H84HG;71
15;96;HHSW;72
15;96;H87HC;73
15;96;H88CH;74
15;96;H89HC;75
15;96;H90CH;76
15;96;HC  G;77
16;97;HBS;1
16;97;HSMK;2
16;97;HBUH;3
16;97;H3316;4
16;97;HWED;5
16;97;HWEA;6
16;97;HSDL;7
16;97;H211K;8
16;97;H210S;9
16;97;H213K;10
16;97;H212S;11
16;97;HKOL;12
16;97;H231F;13
16;97;H230K;14
16;97;H233F;15
16;97;H232K;16
16;97;HFST;17
16;97;H240F;18
16;97;H241H;19
16;97;H242F;20
16;97;H243H;21
16;97;H244F;22
16;97;HHLM;23
16;97;YLHBL;24
16;97;LQHB;25
16;97;LHBK;26
16;97;L4528;27
16;97;L4518;28
16;97;L4427;29
16;97;L4417;30
16;97;LMBN;31
16;97;LWF;32
16;97;LEI;33
16;97;LEI G;34
16;97;LOV;35
16;97;L4215;36
16;97;L4225;37
16;97;L4126;38
16;97;L4116;39
16;97;LDD;40
16;97;LOL;41
16;97;LWL;42
16;97;LNR;43
16;97;L3922;44
16;97;L3912;45
16;97;L3911;46
16;97;L3921;47
16;97;LMS;48
16;97;LM;49
16;98;LM;1
16;98;LMS;2
16;98;L3921;3
16;98;L3911;4
16;98;L3912;5
16;98;L3922;6
16;98;LNR;7
16;98;LWL;8
16;98;LOL;9
16;98;LDD;10
16;98;L4116;11
16;98;L4126;12
16;98;L4225;13
16;98;L4215;14
16;98;LOV;15
16;98;LEI G;16
16;98;LEI;17
16;98;LWF;18
16;98;LMBN;19
16;98;L4417;20
16;98;L4427;21
16;98;L4518;22
16;98;L4528;23
16;98;LHBK;24
16;98;LQHB;25
16;98;YLHBL;26
16;98;HHLM;27
16;98;H244F;28
16;98;H243H;29
16;98;H242F;30
16;98;H241H;31
16;98;H240F;32
16;98;HFST;33
16;98;H232K;34
16;98;H233F;35
16;98;H230K;36
16;98;H231F;37
16;98;HKOL;38
16;98;H212S;39
16;98;H213K;40
16;98;H210S;41
16;98;H211K;42
16;98;HSDL;43
16;98;HWEA;44
16;98;HWED;45
16;98;H3316;46
16;98;HBUH;47
16;98;HSMK;48
16;98;HBS;49
16;99;HF;1
16;99;HSF;2
16;99;H916S;3
16;99;H915L;4
16;99;HLEH;5
16;99;H912L;6
16;99;H911W;7
16;99;HWEA;8
16;99;HWED;9
16;99;H3316;10
16;99;HBUH;11
16;99;HBSR;12
16;100;HBSR;1
16;100;HBUH;2
16;100;H3316;3
16;100;HWED;4
16;100;HWEA;5
16;100;H911W;6
16;100;H912L;7
16;100;HLEH;8
16;100;H915L;9
16;100;H916S;10
16;100;HSF;11
16;100;HF;12
17;101;EHRBS;1
17;101;EGAB;2
17;101;ERHY;3
17;101;EWVE;4
17;101;EWVA;5
17;101;E801D;6
17;101;EBOR;7
17;101;E802D;8
17;101;ESOT;9
17;101;E 748;10
17;101;EBSA;11
17;101;E 749;12
17;101;E 753;13
17;101;E 747;14
17;101;E 752;15
17;101;E 746;16
17;101;EBEH;17
17;101;E 744;18
17;101;ELPPG;19
17;101;ELPP;20
17;101;EDED;21
17;101;E 743;22
17;101;E 741;23
17;101;E 742;24
17;101;E 740;25
17;101;EERI;26
17;101;EGK;27
17;101;ESZK;28
17;101;E 715;29
17;101;ESMD;30
17;101;E 714;31
17;101;E 415;32
17;101;E 414;33
17;101;E 413;34
17;101;E 412;35
17;101;EPD G;36
17;101;EPD;37
17;101;E 402;38
17;101;HBNS;39
17;101;H16BA;40
17;101;H15AB;41
17;101;H14BA;42
17;101;H13AB;43
17;101;H12BA;44
17;101;H11AB;45
17;101;HA;46
17;102;HA;1
17;102;H11AB;2
17;102;H12BA;3
17;102;H13AB;4
17;102;H14BA;5
17;102;H15AB;6
17;102;H16BA;7
17;102;HBNS;8
17;102;E 402;9
17;102;EPD;10
17;102;EPD G;11
17;102;E 412;12
17;102;E 413;13
17;102;E 414;14
17;102;E 415;15
17;102;E 714;16
17;102;ESMD;17
17;102;E 715;18
17;102;ESZK;19
17;102;EGK;20
17;102;EERI;21
17;102;E 740;22
17;102;E 742;23
17;102;E 741;24
17;102;E 743;25
17;102;EDED;26
17;102;ELPP;27
17;102;ELPPG;28
17;102;E 744;29
17;102;EBEH;30
17;102;E 746;31
17;102;E 752;32
17;102;E 747;33
17;102;E 753;34
17;102;E 749;35
17;102;EBSA;36
17;102;E 748;37
17;102;ESOT;38
17;102;E802D;39
17;102;EBOR;40
17;102;E801D;41
17;102;EWVA;42
17;102;EWVE;43
17;102;ERHY;44
17;102;EGAB;45
17;102;EHRBS;46
17;102;EHRBW;47
18;103;DF;1
18;103;DFS;2
18;103;DH;3
18;103;D 962;4
18;103;D 951;5
18;103;D 932;6
18;103;D 921;7
18;103;DRKA;8
18;103;D 804;9
18;103;D 793;10
18;103;DNS;11
18;103;DHD;12
18;103;D 624;13
18;103;D 623;14
18;103;D 604;15
18;103;D 603;16
18;103;DPI G;17
18;103;DPI;18
18;103;D 102;19
18;103;D 101;20
18;103;D 100;21
18;103;D 499;22
18;103;DOG;23
18;103;D6594;24
18;103;D6592;25
18;103;D6591;26
18;103;D6590;27
18;103;D6589;28
18;103;DWH;29
18;103;D6586;30
18;103;D6584;31
18;103;D6587;32
18;103;D6583;33
18;103;D6581;34
18;103;DRAT;35
18;103;D6578;36
18;103;D6579;37
18;103;D6577;38
18;103;DKOU;39
18;103;D6572;40
18;103;D6571;41
18;103;D6570;42
18;103;D6568;43
18;103;D6569;44
18;103;DKOH;45
18;103;D6766;46
18;103;D6767;47
18;103;D6765;48
18;103;D6764;49
18;103;D6763;50
18;103;D6761;51
18;103;DSA;52
18;103;DKRP;53
18;103;DSO;54
18;103;D  46;55
18;103;D  43;56
18;103;D  40;57
18;103;D  37;58
18;103;DSMI;59
18;103;D  36;60
18;103;DSN;61
18;103;DXS;62
18;104;DXS;1
18;104;DSN;2
18;104;D  36;3
18;104;DSMI;4
18;104;D  37;5
18;104;D  40;6
18;104;D  43;7
18;104;D  46;8
18;104;DSO;9
18;104;DKRP;10
18;104;DSA;11
18;104;D6761;12
18;104;D6763;13
18;104;D6764;14
18;104;D6765;15
18;104;D6767;16
18;104;D6766;17
18;104;DKOH;18
18;104;D6569;19
18;104;D6568;20
18;104;D6570;21
18;104;D6571;22
18;104;D6572;23
18;104;DKOU;24
18;104;D6577;25
18;104;D6579;26
18;104;D6578;27
18;104;DRAT;28
18;104;D6581;29
18;104;D6583;30
18;104;D6587;31
18;104;D6584;32
18;104;D6586;33
18;104;DWH;34
18;104;D6589;35
18;104;D6590;36
18;104;D6591;37
18;104;D6592;38
18;104;D6594;39
18;104;DOG;40
18;104;D 499;41
18;104;D 100;42
18;104;D 101;43
18;104;D 102;44
18;104;DPI;45
18;104;DPI G;46
18;104;D 603;47
18;104;D 604;48
18;104;D 623;49
18;104;D 624;50
18;104;DHD;51
18;104;DNS;52
18;104;D 793;53
18;104;D 804;54
18;104;DRKA;55
18;104;D 921;56
18;104;D 932;57
18;104;D 951;58
18;104;D 962;59
18;104;DH;60
18;104;DFS;61
18;104;DF;62
19;105;LHG;1
19;105;LHG Y;2
19;105;LHG W;3
19;105;LHAT;4
19;105;LHAC;5
19;105;LRO;6
19;105;LHW;7
19;105;LHWW;8
19;105;LSUEA;9
19;105;LAG O;10
19;105;LAG;11
19;105;LZBN;12
19;105;LTTO;13
19;105;LTT;14
19;105;LWAN;15
19;105;LAMS;16
19;105;LRN;17
19;105;LER;18
19;105;LHFT;19
19;105;LEL;20
19;105;LWOR;21
19;105;UBT;22
19;105;UBM;23
19;105;URIE;24
19;105;USTB;25
19;105;USG;26
19;105;UWAL;27
19;105;UBEN;28
19;105;UROS;29
19;105;UBK;30
19;105;UQBK;31
19;105;UGSB;32
19;105;UHRH;33
19;105;UN  A;34
19;105;UN;35
19;105;UN  N;36
19;105;UWTH;37
19;105;UWK;38
19;105;UNA;39
19;105;UWIP;40
19;105;UBD;41
19;105;UGBH;42
19;105;USOL;43
19;105;UBE;44
19;105;UBEW;45
19;105;UNDO;46
19;105;U 012;47
19;105;U 011;48
19;105;UHAU;49
19;105;UL;50
19;105;UBEU;51
19;105;U 014;52
19;105;U 013;53
19;105;UWIR;54
19;105;UBOD;55
19;105;U 016;56
19;105;U 015;57
19;105;UHT;58
19;105;U 017;59
19;105;UUD;60
19;105;U 018;61
19;105;U 020;62
19;105;U 019;63
19;105;UAR;64
19;105;YLHAE;65
19;105;UQAR;66
19;105;HQEB;67
19;105;HEBGO;68
19;105;HEBG;69
19;105;HESW;70
19;105;FWZN;71
19;105;H003G;72
19;105;H004G;73
19;105;H006G;74
19;105;FGTB;75
19;105;H005G;76
19;105;YHFGH;77
19;105;FQGT;78
19;105;FHED;79
19;105;F007D;80
19;105;F008C;81
19;105;FHMD;82
19;105;F009A;83
19;105;FBOF;84
19;105;F010A;85
19;105;F011A;86
19;105;F012A;87
19;105;FSPE;88
19;105;F135A;89
19;105;F136A;90
19;105;FQIHA;91
19;105;FIH;92
19;105;F191A;93
19;105;F192A;94
19;105;FNV;95
19;105;FKR N;96
19;105;FKR;97
19;106;FKR;1
19;106;FKR N;2
19;106;FNV;3
19;106;F192A;4
19;106;F191A;5
19;106;FIH;6
19;106;FQIHA;7
19;106;F136A;8
19;106;F135A;9
19;106;FSPE;10
19;106;F012A;11
19;106;F011A;12
19;106;F010A;13
19;106;FBOF;14
19;106;F009A;15
19;106;FHMD;16
19;106;F008C;17
19;106;F007D;18
19;106;FHED;19
19;106;FQGT;20
19;106;YHFGH;21
19;106;H005G;22
19;106;FGTB;23
19;106;H006G;24
19;106;H004G;25
19;106;H003G;26
19;106;FWZN;27
19;106;HESW;28
19;106;HEBG;29
19;106;HEBGO;30
19;106;HQEB;31
19;106;UQAR;32
19;106;YLHAE;33
19;106;UAR;34
19;106;U 019;35
19;106;U 020;36
19;106;U 018;37
19;106;UUD;38
19;106;U 017;39
19;106;UHT;40
19;106;U 015;41
19;106;U 016;42
19;106;UBOD;43
19;106;UWIR;44
19;106;U 013;45
19;106;U 014;46
19;106;UBEU;47
19;106;UL;48
19;106;UHAU;49
19;106;U 011;50
19;106;U 012;51
19;106;UNDO;52
19;106;UBEW;53
19;106;UBE;54
19;106;USOL;55
19;106;UGBH;56
19;106;UBD;57
19;106;UWIP;58
19;106;UNA;59
19;106;UWK;60
19;106;UWTH;61
19;106;UN  N;62
19;106;UN;63
19;106;UN  A;64
19;106;UHRH;65
19;106;UGSB;66
19;106;UQBK;67
19;106;UBK;68
19;106;UROS;69
19;106;UBEN;70
19;106;UWAL;71
19;106;USG;72
19;106;USTB;73
19;106;URIE;74
19;106;UBM;75
19;106;UBT;76
19;106;LWOR;77
19;106;LEL;78
19;106;LHFT;79
19;106;LER;80
19;106;LRN;81
19;106;LAMS;82
19;106;LWAN;83
19;106;LTT;84
19;106;LTTO;85
19;106;LZBN;86
19;106;LAG;87
19;106;LAG O;88
19;106;LSUEA;89
19;106;LHWW;90
19;106;LHW;91
19;106;LRO;92
19;106;LHAC;93
19;106;LHAT;94
19;106;LHG W;95
19;106;LHG D;96
19;107;LHG;1
19;107;LHG Y;2
19;107;LHG W;3
19;107;LHAT;4
19;107;LHAC;5
19;107;LHAD;6
19;107;LSP;7
19;107;LMG;8
19;107;LMG G;9
19;107;LLWN;10
19;107;LLWS;11
19;107;L 245;12
19;107;L 244;13
19;107;LGC;14
19;107;LA706;15
19;107;LB805;16
19;107;LA806;17
19;107;LB905;18
19;107;LB906;19
19;107;LB915;20
19;107;UW;21
19;107;U5011;22
19;107;U5012;23
19;107;U5015;24
19;107;U5017;25
19;107;ULL;26
19;107;U5018;27
19;107;U5016;28
19;107;U5219;29
19;107;U5222;30
19;107;U5223;31
19;107;U5226;32
19;107;UNM;33
19;107;USPF;34
19;107;UKO;35
19;107;USK;36
19;107;UGHO;37
19;107;UQGH;38
19;107;UGH;39
19;107;UBS;40
19;107;U7050;41
19;107;U7049;42
19;107;UNTA;43
19;107;U7053;44
19;107;U7054;45
19;107;UAP;46
19;107;U7061;47
19;107;U7062;48
19;107;UOM;49
19;107;U7066;50
19;107;U7065;51
19;107;UWM F;52
19;107;UWM;53
19;107;U121V;54
19;107;U112V;55
19;107;U131V;56
19;107;U232V;57
19;107;U122V;58
19;107;U221V;59
19;107;UHP;60
19;107;U132V;61
19;107;U141V;62
19;107;UVI;63
19;107;U161V;64
19;107;U152V;65
19;107;UEG L;66
19;107;UEG E;67
19;107;UE;68
19;107;UEBI;69
19;107;UND;70
19;107;UWA;71
19;107;U 691;72
19;107;U 596;73
19;107;USB;74
19;107;U 193;75
19;107;U 192;76
19;107;U 195;77
19;107;U 197;78
19;107;U 194;79
19;107;UGO K;80
19;107;UGO;81
19;107;U 293;82
19;107;U 292;83
19;107;U 295;84
19;107;U 294;85
19;107;U 891;86
19;107;U 892;87
19;107;U 893;88
19;107;U 894;89
19;107;UFT;90
19;107;U 991;91
19;107;U 898;92
19;107;UME;93
19;107;UMS;94
19;107;USAE;95
19;107;U 591;96
19;107;U 994;97
19;107;U 593;98
19;107;USU;99
19;107;U 592;100
19;107;UWU;101
19;107;U596B;102
19;107;UEI G;103
19;107;UEI;104
19;107;UEIW;105
19;107;U 693;106
19;107;U 692;107
19;107;UEIP;108
19;107;UEIS;109
19;107;U 793;110
19;107;U 792;111
19;107;UHL;112
19;107;UWAR;113
19;107;UQWA;114
19;107;U 796;115
19;107;UHER;116
19;107;U 797;117
19;107;U 747;118
19;107;U 798;119
19;107;U 748;120
19;107;U 841;121
19;107;U 890;122
19;107;U891B;123
19;107;U 842;124
19;107;U893B;125
19;107;U 843;126
19;107;U892B;127
19;107;UQHE;128
19;107;U 895;129
19;107;U894B;130
19;107;U 897;131
19;107;U 896;132
19;107;U 846;133
19;107;UGT;134
19;107;UQGT;135
19;107;YLFGD;136
19;107;F610B;137
19;107;FOBS;138
19;107;F611A;139
19;107;F612A;140
19;107;FBOS;141
19;107;F613A;142
19;107;FHNB;143
19;107;F615B;144
19;107;F614A;145
19;107;F617B;146
19;107;F616B;147
19;107;FRON;148
19;107;FFDF;149
19;107;F181B;150
19;107;FB  O;151
19;108;FB  O;1
19;108;F181B;2
19;108;FFDF;3
19;108;FRON;4
19;108;F616B;5
19;108;F617B;6
19;108;F614A;7
19;108;F615B;8
19;108;FHNB;9
19;108;F613A;10
19;108;FBOS;11
19;108;F612A;12
19;108;F611A;13
19;108;FOBS;14
19;108;F610B;15
19;108;YLFGD;16
19;108;UQGT;17
19;108;UGT;18
19;108;U 846;19
19;108;U 896;20
19;108;U 897;21
19;108;U894B;22
19;108;U 895;23
19;108;UQHE;24
19;108;U892B;25
19;108;U 843;26
19;108;U893B;27
19;108;U 842;28
19;108;U891B;29
19;108;U 890;30
19;108;U 841;31
19;108;U 748;32
19;108;U 798;33
19;108;U 747;34
19;108;U 797;35
19;108;UHER;36
19;108;U 796;37
19;108;UQWA;38
19;108;UWAR;39
19;108;UHL;40
19;108;U 792;41
19;108;U 793;42
19;108;UEIS;43
19;108;UEIP;44
19;108;U 692;45
19;108;U 693;46
19;108;UEIW;47
19;108;UEI;48
19;108;UEI G;49
19;108;U596B;50
19;108;UWU;51
19;108;U 592;52
19;108;USU;53
19;108;U 593;54
19;108;U 994;55
19;108;U 591;56
19;108;USAE;57
19;108;UMS;58
19;108;UME;59
19;108;U 898;60
19;108;U 991;61
19;108;UFT;62
19;108;U 894;63
19;108;U 893;64
19;108;U 892;65
19;108;U 891;66
19;108;U 294;67
19;108;U 295;68
19;108;U 292;69
19;108;U 293;70
19;108;UGO;71
19;108;UGO K;72
19;108;U 194;73
19;108;U 197;74
19;108;U 195;75
19;108;U 192;76
19;108;U 193;77
19;108;USB;78
19;108;U 596;79
19;108;U 691;80
19;108;UWA;81
19;108;UND;82
19;108;U2542;83
19;108;U2531;84
19;108;U2532;85
19;108;U2522;86
19;108;U2511;87
19;108;U2512;88
19;108;U2501;89
19;108;UEBI;90
19;108;U2432;91
19;108;U2421;92
19;108;U2412;93
19;108;U2411;94
19;108;UE;95
19;108;UEG L;96
19;108;U152V;97
19;108;U161V;98
19;108;UVI;99
19;108;U141V;100
19;108;U132V;101
19;108;UHP;102
19;108;U221V;103
19;108;U122V;104
19;108;U232V;105
19;108;U131V;106
19;108;U112V;107
19;108;U121V;108
19;108;UWM;109
19;108;UWM F;110
19;108;U7065;111
19;108;U7066;112
19;108;UOM;113
19;108;U7062;114
19;108;U7061;115
19;108;UAP;116
19;108;U7054;117
19;108;U7053;118
19;108;UNTA;119
19;108;U7049;120
19;108;U7050;121
19;108;UBS;122
19;108;UGH;123
19;108;UQGH;124
19;108;UGHO;125
19;108;USK;126
19;108;UKO;127
19;108;USPF;128
19;108;UNM;129
19;108;U5226;130
19;108;U5223;131
19;108;U5222;132
19;108;U5219;133
19;108;U5016;134
19;108;U5018;135
19;108;ULL;136
19;108;U5017;137
19;108;U5015;138
19;108;U5012;139
19;108;U5011;140
19;108;UW;141
19;108;LB915;142
19;108;LB906;143
19;108;LB905;144
19;108;LA806;145
19;108;LB805;146
19;108;LA706;147
19;108;LGC;148
19;108;L 244;149
19;108;L 245;150
19;108;LLWS;151
19;108;LLWN;152
19;108;LMG G;153
19;108;LMG;154
19;108;LSP;155
19;108;LHAD;156
19;108;L9334;157
19;108;LHAT;158
19;108;LHG W;159
19;108;LHG D;160
19;109;LHG;1
19;109;LHG Y;2
19;109;LHG W;3
19;109;LHAT;4
19;109;LHAC;5
19;109;LHAD;6
